demand_id,x,y,population,central
2183,292616.7174,5628097.702800001,10.331927,1
2184,292566.7174,5628097.702800001,5.046121,1
2185,292716.7174,5628097.702800001,28.268033,1
2186,292666.7174,5628097.702800001,5.61882,1
2187,292766.7174,5628097.702800001,14.249617,1
2188,292916.7174,5628097.702800001,4.212524,1
2189,292866.7174,5628097.702800001,21.198373,1
2190,292216.7174,5628097.702800001,8.077187,1
2191,292316.7174,5628097.702800001,24.526395,1
2192,292266.7174,5628097.702800001,15.11503,1
2193,292366.7174,5628097.702800001,19.132412,1
2194,292516.7174,5628097.702800001,1.213275,1
2195,292616.7174,5628047.702800001,0.598153,1
2196,294016.7174,5631347.702800001,0.460281,0
2197,292566.7174,5628047.702800001,1.007527,1
2198,292716.7174,5628047.702800001,14.107502,1
2199,292666.7174,5628047.702800001,3.253783,1
2200,292916.7174,5628047.702800001,9.63196,1
2201,292866.7174,5628047.702800001,10.762512,1
2202,292216.7174,5628047.702800001,1.399933,1
2203,292316.7174,5628047.702800001,16.951911,1
2204,292916.7174,5631347.702800001,17.344316,0
2205,292266.7174,5628047.702800001,26.77265,1
2206,292866.7174,5631347.702800001,28.189552,0
2207,292216.7174,5635447.702800001,0.470886,0
2208,293016.7174,5631347.702800001,2.519879,0
2209,292366.7174,5628047.702800001,21.032926,1
2210,292516.7174,5628047.702800001,2.195349,1
2211,293116.7174,5631347.702800001,15.129878,0
2212,292266.7174,5635447.702800001,2.437155,0
2213,293066.7174,5631347.702800001,2.205954,0
2214,293216.7174,5631347.702800001,6.91694,0
2215,293166.7174,5631347.702800001,7.154504,0
2216,292516.7174,5631347.702800001,13.668433,0
2217,292466.7174,5631347.702800001,9.021081,0
2218,291816.7174,5635447.702800001,9.17168,0
2219,292616.7174,5631347.702800001,3.40226,0
2220,291766.7174,5635447.702800001,2.326858,0
2221,292566.7174,5631347.702800001,8.912904,0
2222,291916.7174,5635447.702800001,33.933518,0
2223,291866.7174,5635447.702800001,9.188648,0
2224,292016.7174,5635447.702800001,0.661786,0
2225,291416.7174,5628047.702800001,1.026617,0
2226,292816.7174,5631347.702800001,23.680072,0
2227,291966.7174,5635447.702800001,17.08342,0
2228,291366.7174,5628047.702800001,5.31338,0
2229,292766.7174,5631347.702800001,9.661656,0
2230,291516.7174,5628047.702800001,5.977288,0
2231,291466.7174,5628047.702800001,7.945678,0
2232,291516.7174,5635447.702800001,2.776533,0
2233,292316.7174,5631347.702800001,1.090251,0
2234,291616.7174,5635447.702800001,5.309138,0
2235,292416.7174,5631347.702800001,7.669934,0
2236,291566.7174,5635447.702800001,9.281977,0
2237,292366.7174,5631347.702800001,2.309889,0
2238,291116.7174,5628047.702800001,8.573526,0
2239,291066.7174,5628047.702800001,4.4713,0
2240,291216.7174,5628047.702800001,4.628262,0
2241,291166.7174,5628047.702800001,4.422514,0
2242,291316.7174,5628047.702800001,7.06966,0
2243,291266.7174,5628047.702800001,6.972089,0
2244,290616.7174,5628047.702800001,10.334048,0
2245,290566.7174,5628047.702800001,7.667813,0
2246,290716.7174,5628047.702800001,5.782146,0
2247,290666.7174,5628047.702800001,4.363123,0
2248,290766.7174,5628047.702800001,8.925631,0
2249,290516.7174,5628047.702800001,2.793502,0
2250,290466.7174,5628047.702800001,2.676841,0
2251,295416.7174,5628097.702800001,56.860595,1
2252,295366.7174,5628097.702800001,63.991767,1
2253,295516.7174,5628097.702800001,44.269687,1
2254,295466.7174,5628097.702800001,10.480404,1
2255,294166.7174,5628147.702800001,55.681258,0
2256,294116.7174,5628147.702800001,67.985817,0
2257,294266.7174,5628147.702800001,40.907727,0
2258,294216.7174,5628147.702800001,51.171779,0
2259,294366.7174,5628147.702800001,25.219998,0
2260,288666.7174,5631297.702800001,19.478153,0
2261,292216.7174,5635397.702800001,1.062676,0
2262,294316.7174,5628147.702800001,45.61447,0
2263,288616.7174,5631297.702800001,5.930623,0
2264,294466.7174,5628147.702800001,53.918616,0
2265,294416.7174,5628147.702800001,52.864424,0
2266,288716.7174,5631297.702800001,7.814169,0
2267,293766.7174,5628147.702800001,16.684651,1
2268,291766.7174,5635397.702800001,10.162238,0
2269,293866.7174,5628147.702800001,21.913187,1
2270,291716.7174,5635397.702800001,0.742388,0
2271,293816.7174,5628147.702800001,36.548846,1
2272,291866.7174,5635397.702800001,10.883415,0
2273,293966.7174,5628147.702800001,40.657436,0
2274,291816.7174,5635397.702800001,13.827516,0
2275,293916.7174,5628147.702800001,58.196894,0
2276,291966.7174,5635397.702800001,10.811298,0
2277,294066.7174,5628147.702800001,51.052996,0
2278,291916.7174,5635397.702800001,18.988177,0
2279,294016.7174,5628147.702800001,61.102815,0
2280,293366.7174,5628147.702800001,23.554926,1
2281,292016.7174,5635397.702800001,6.026074,0
2282,293316.7174,5628147.702800001,14.222043,1
2283,293466.7174,5628147.702800001,32.764786,1
2284,293416.7174,5628147.702800001,9.394396,1
2285,291466.7174,5635397.702800001,1.64386,0
2286,293566.7174,5628147.702800001,57.590257,1
2287,293516.7174,5628147.702800001,6.435448,1
2288,291566.7174,5635397.702800001,5.582761,0
2289,293666.7174,5628147.702800001,60.566174,1
2290,291516.7174,5635397.702800001,10.874931,0
2291,293616.7174,5628147.702800001,84.933486,1
2292,291666.7174,5635397.702800001,7.502366,0
2293,292966.7174,5628147.702800001,2.685325,1
2294,291616.7174,5635397.702800001,10.389197,0
2295,292916.7174,5628147.702800001,2.360795,1
2296,293066.7174,5628147.702800001,37.388806,1
2297,295316.7174,5631347.702800001,0.933288,0
2298,293016.7174,5628147.702800001,23.281303,1
2299,295266.7174,5631347.702800001,0.598153,0
2300,293166.7174,5628147.702800001,13.944177,1
2301,293116.7174,5628147.702800001,22.210142,1
2302,295366.7174,5631347.702800001,1.584469,0
2303,293266.7174,5628147.702800001,8.022038,1
2304,293216.7174,5628147.702800001,13.823274,1
2305,292566.7174,5628147.702800001,25.088489,1
2306,292516.7174,5628147.702800001,41.374372,1
2307,292666.7174,5628147.702800001,5.930624,1
2308,292616.7174,5628147.702800001,6.488475,1
2309,292766.7174,5628147.702800001,2.558059,1
2310,292716.7174,5628147.702800001,20.39023,1
2311,292866.7174,5628147.702800001,10.346774,1
2312,292816.7174,5628147.702800001,1.302361,1
2313,291616.7174,5635497.702800001,4.984608,0
2314,292166.7174,5628147.702800001,4.042836,0
2315,295216.7174,5631347.702800001,0.691482,0
2316,291566.7174,5635497.702800001,3.646188,0
2317,292116.7174,5628147.702800001,2.664114,0
2318,292266.7174,5628147.702800001,20.723245,1
2319,292216.7174,5628147.702800001,14.671718,1
2320,292316.7174,5628147.702800001,32.957807,1
2321,292466.7174,5628147.702800001,1.134794,1
2322,292416.7174,5628147.702800001,8.726246,1
2323,292066.7174,5628147.702800001,1.117825,0
2324,292016.7174,5628147.702800001,2.337463,0
2325,291366.7174,5628147.702800001,16.133162,0
2326,291316.7174,5628147.702800001,18.057009,0
2327,291466.7174,5628147.702800001,3.304689,0
2328,291416.7174,5628147.702800001,6.579683,0
2329,291566.7174,5628147.702800001,3.777697,0
2330,291516.7174,5628147.702800001,1.412659,0
2331,290266.7174,5635497.702800001,0.28635,0
2332,291416.7174,5628097.702800001,7.368736,0
2333,295266.7174,5631397.702800001,9.182285,0
2334,289966.7174,5635497.702800001,4.348275,0
2335,291366.7174,5628097.702800001,5.69518,0
2336,295216.7174,5631397.702800001,1.699009,0
2337,291516.7174,5628097.702800001,4.259189,0
2338,291466.7174,5628097.702800001,3.47862,0
2339,291566.7174,5628097.702800001,1.904757,0
2340,291116.7174,5628097.702800001,4.125559,0
2341,291216.7174,5628097.702800001,6.407873,0
2342,291166.7174,5628097.702800001,0.540883,0
2343,291316.7174,5628097.702800001,9.150469,0
2344,291266.7174,5628097.702800001,6.609379,0
2345,290616.7174,5628097.702800001,6.513929,0
2346,290716.7174,5628097.702800001,1.773248,0
2347,292066.7174,5635547.702800001,2.869862,0
2348,290666.7174,5628097.702800001,7.243591,0
2349,292316.7174,5635547.702800001,2.73199,0
2350,292266.7174,5635547.702800001,4.469179,0
2351,290216.7174,5628097.702800001,2.1402,0
2352,294066.7174,5631397.702800001,6.051527,0
2353,294016.7174,5631397.702800001,10.558886,0
2354,290266.7174,5628097.702800001,20.097517,0
2355,290416.7174,5628097.702800001,4.274037,0
2356,293466.7174,5631397.702800001,8.386869,0
2357,293416.7174,5631397.702800001,24.216713,0
2358,290516.7174,5628097.702800001,5.230657,0
2359,290466.7174,5628097.702800001,5.858506,0
2360,295366.7174,5628147.702800001,56.930592,1
2361,295316.7174,5628147.702800001,41.058326,1
2362,295466.7174,5628147.702800001,53.929221,1
2363,292966.7174,5631397.702800001,12.262137,0
2364,295416.7174,5628147.702800001,44.863597,1
2365,292916.7174,5631397.702800001,26.429031,0
2366,295516.7174,5628147.702800001,78.220172,1
2367,293016.7174,5631397.702800001,17.066451,0
2368,293166.7174,5631397.702800001,14.325977,0
2369,293116.7174,5631397.702800001,28.030469,0
2370,294966.7174,5628147.702800001,43.49336,1
2371,294916.7174,5628147.702800001,44.96541,1
2372,290116.7174,5635447.702800001,0.284229,0
2373,295066.7174,5628147.702800001,35.895544,1
2374,290066.7174,5635447.702800001,5.582762,0
2375,295016.7174,5628147.702800001,44.651487,1
2376,295166.7174,5628147.702800001,13.426626,1
2377,295116.7174,5628147.702800001,40.004134,1
2378,295266.7174,5628147.702800001,25.886026,1
2379,290266.7174,5635447.702800001,0.263018,0
2380,295216.7174,5628147.702800001,65.675928,1
2381,294566.7174,5628147.702800001,49.612762,0
2382,294516.7174,5628147.702800001,23.020407,0
2383,294666.7174,5628147.702800001,40.426235,1
2384,294616.7174,5628147.702800001,65.3917,0
2385,294766.7174,5628147.702800001,83.601428,1
2386,294716.7174,5628147.702800001,74.370358,1
2387,294866.7174,5628147.702800001,35.030131,1
2388,294816.7174,5628147.702800001,36.629448,1
2389,290016.7174,5635447.702800001,0.914198,0
2390,290566.7174,5627947.702800001,1.592954,0
2391,290516.7174,5627947.702800001,2.248377,0
2392,290616.7174,5627947.702800001,0.666029,0
2393,292066.7174,5635497.702800001,0.640575,0
2394,292266.7174,5635497.702800001,4.749165,0
2395,295366.7174,5627997.702800001,59.571374,1
2396,295316.7174,5627997.702800001,51.42207,1
2397,291716.7174,5635497.702800001,2.191107,0
2398,295466.7174,5627997.702800001,3.181665,1
2399,291666.7174,5635497.702800001,2.958948,0
2400,295416.7174,5627997.702800001,33.242036,1
2401,291816.7174,5635497.702800001,4.787345,0
2402,291766.7174,5635497.702800001,0.912077,0
2403,295516.7174,5627997.702800001,19.732686,1
2404,291916.7174,5635497.702800001,18.05913,0
2405,291866.7174,5635497.702800001,7.971131,0
2406,292016.7174,5635497.702800001,6.318787,0
2407,294966.7174,5627997.702800001,37.914841,1
2408,291966.7174,5635497.702800001,23.414933,0
2409,294916.7174,5627997.702800001,15.929536,1
2410,295066.7174,5627997.702800001,20.651127,1
2411,288516.7174,5631347.702800001,1.340541,0
2412,295016.7174,5627997.702800001,24.488214,1
2413,295166.7174,5627997.702800001,21.531387,0
2414,295116.7174,5627997.702800001,9.761348,1
2415,288566.7174,5631347.702800001,12.506065,0
2416,295266.7174,5627997.702800001,42.640674,1
2417,295216.7174,5627997.702800001,37.310324,1
2418,288666.7174,5631347.702800001,0.716935,0
2419,294566.7174,5627997.702800001,41.826168,0
2420,294516.7174,5627997.702800001,29.133446,1
2421,294616.7174,5627997.702800001,6.426963,0
2422,294166.7174,5627997.702800001,12.747871,1
2423,294116.7174,5627997.702800001,9.901341,1
2424,294266.7174,5627997.702800001,37.439712,1
2425,294216.7174,5627997.702800001,43.873039,1
2426,292216.7174,5635247.702800001,1.081766,0
2427,294366.7174,5627997.702800001,73.458281,1
2428,292166.7174,5635247.702800001,10.671304,0
2429,294316.7174,5627997.702800001,22.233475,1
2430,294466.7174,5627997.702800001,48.297674,1
2431,294416.7174,5627997.702800001,54.926143,1
2432,293766.7174,5627997.702800001,5.050363,1
2433,293716.7174,5627997.702800001,13.715097,1
2434,293866.7174,5627997.702800001,113.625739,0
2435,293816.7174,5627997.702800001,23.529473,0
2436,293966.7174,5627997.702800001,47.016524,0
2437,293916.7174,5627997.702800001,77.810798,0
2438,294016.7174,5627997.702800001,50.053953,0
2439,294066.7174,5627947.702800001,42.570677,1
2440,294016.7174,5627947.702800001,64.905964,0
2441,294166.7174,5627947.702800001,25.37696,1
2442,291266.7174,5635247.702800001,4.314338,0
2443,294116.7174,5627947.702800001,13.276027,1
2444,291416.7174,5635247.702800001,3.890116,0
2445,294266.7174,5627947.702800001,40.218366,1
2446,291366.7174,5635247.702800001,2.596239,0
2447,294216.7174,5627947.702800001,55.006744,1
2448,294366.7174,5627947.702800001,38.16301,1
2449,294316.7174,5627947.702800001,39.068725,1
2450,293666.7174,5627947.702800001,18.491837,1
2451,293616.7174,5627947.702800001,24.049145,1
2452,293766.7174,5627947.702800001,17.626424,1
2453,293716.7174,5627947.702800001,10.584339,1
2454,293866.7174,5627947.702800001,6.798158,0
2455,293816.7174,5627947.702800001,23.147674,0
2456,291116.7174,5635247.702800001,0.657544,0
2457,293966.7174,5627947.702800001,37.603038,0
2458,291066.7174,5635247.702800001,2.801986,0
2459,293916.7174,5627947.702800001,39.367801,0
2460,291216.7174,5635247.702800001,2.615329,0
2461,293366.7174,5627947.702800001,21.491086,1
2462,290466.7174,5635247.702800001,0.487855,0
2463,293316.7174,5627947.702800001,4.064047,1
2464,293466.7174,5627947.702800001,16.934942,1
2465,293416.7174,5627947.702800001,54.661004,1
2466,293566.7174,5627947.702800001,12.962103,1
2467,293516.7174,5627947.702800001,23.618559,1
2468,292866.7174,5627947.702800001,6.978452,1
2469,292816.7174,5627947.702800001,2.146563,1
2470,292916.7174,5627947.702800001,0.986316,1
2471,293016.7174,5627947.702800001,2.114747,1
2472,292466.7174,5627947.702800001,4.581598,1
2473,292416.7174,5627947.702800001,5.181872,1
2474,292566.7174,5627947.702800001,4.526449,1
2475,288666.7174,5631247.702800001,7.366615,0
2476,292516.7174,5627947.702800001,4.021625,1
2477,292666.7174,5627947.702800001,8.469592,1
2478,292616.7174,5627947.702800001,4.278279,1
2479,288716.7174,5631247.702800001,7.674176,0
2480,292716.7174,5627947.702800001,6.503323,1
2481,292066.7174,5627947.702800001,2.012933,1
2482,292016.7174,5627947.702800001,1.830518,0
2483,292166.7174,5627947.702800001,28.95103,1
2484,292116.7174,5627947.702800001,4.931581,1
2485,292266.7174,5627947.702800001,11.674589,1
2486,292216.7174,5627947.702800001,30.732762,1
2487,292366.7174,5627947.702800001,0.74451,1
2488,291866.7174,5627947.702800001,1.800822,0
2489,291966.7174,5627947.702800001,0.854807,0
2490,291916.7174,5627947.702800001,11.761555,0
2491,292216.7174,5635197.702800001,15.01958,0
2492,291266.7174,5627947.702800001,1.302361,0
2493,294566.7174,5631247.702800001,15.301687,0
2494,292166.7174,5635197.702800001,15.263507,0
2495,291216.7174,5627947.702800001,3.871026,0
2496,294516.7174,5631247.702800001,2.40746,0
2497,291366.7174,5627947.702800001,4.212524,0
2498,291316.7174,5627947.702800001,3.147727,0
2499,291466.7174,5627947.702800001,0.693603,0
2500,291416.7174,5627947.702800001,12.53576,0
2501,291716.7174,5635197.702800001,0.386042,0
2502,291066.7174,5635197.702800001,6.09607,0
2503,291216.7174,5635197.702800001,6.263638,0
2504,290466.7174,5627997.702800001,3.902842,0
2505,295416.7174,5628047.702800001,54.387381,1
2506,295366.7174,5628047.702800001,34.30047,1
2507,295516.7174,5628047.702800001,43.877281,1
2508,293066.7174,5631247.702800001,5.77154,0
2509,295466.7174,5628047.702800001,29.194958,1
2510,293016.7174,5631247.702800001,9.349853,0
2511,293166.7174,5631247.702800001,5.773661,0
2512,293116.7174,5631247.702800001,10.24284,0
2513,293266.7174,5631247.702800001,4.889159,0
2514,293216.7174,5631247.702800001,11.574897,0
2515,291016.7174,5635197.702800001,2.188985,0
2516,295016.7174,5628047.702800001,2.017176,1
2517,293366.7174,5631247.702800001,1.614165,0
2518,293316.7174,5631247.702800001,0.593911,0
2519,295116.7174,5628047.702800001,28.698618,1
2520,292666.7174,5631247.702800001,13.496623,0
2521,295066.7174,5628047.702800001,18.491837,1
2522,295216.7174,5628047.702800001,45.59538,1
2523,292766.7174,5631247.702800001,7.006026,0
2524,295166.7174,5628047.702800001,24.356706,1
2525,292716.7174,5631247.702800001,6.265759,0
2526,295316.7174,5628047.702800001,69.877848,1
2527,292866.7174,5631247.702800001,26.585993,0
2528,295266.7174,5628047.702800001,2.553816,1
2529,292816.7174,5631247.702800001,10.450709,0
2530,294616.7174,5628047.702800001,35.208305,0
2531,292966.7174,5631247.702800001,18.988177,0
2532,294566.7174,5628047.702800001,3.026824,0
2533,292916.7174,5631247.702800001,26.380245,0
2534,294716.7174,5628047.702800001,36.340978,0
2535,294666.7174,5628047.702800001,41.242863,0
2536,294766.7174,5628047.702800001,8.734731,1
2537,292466.7174,5631247.702800001,13.87418,0
2538,292416.7174,5631247.702800001,2.027781,0
2539,294216.7174,5628047.702800001,47.778002,1
2540,294166.7174,5628047.702800001,2.195349,0
2541,292516.7174,5631247.702800001,16.003775,0
2542,294316.7174,5628047.702800001,31.979976,1
2543,294266.7174,5628047.702800001,23.518867,1
2544,294416.7174,5628047.702800001,18.292452,1
2545,294366.7174,5628047.702800001,10.896142,1
2546,294516.7174,5628047.702800001,42.689459,0
2547,294466.7174,5628047.702800001,23.050102,1
2548,293816.7174,5628047.702800001,81.99575,1
2549,293916.7174,5628047.702800001,44.77239,0
2550,293866.7174,5628047.702800001,99.189467,0
2551,294016.7174,5628047.702800001,47.718611,0
2552,293966.7174,5628047.702800001,41.966161,0
2553,294066.7174,5628047.702800001,13.662069,0
2554,293416.7174,5628047.702800001,13.882665,1
2555,293516.7174,5628047.702800001,20.984141,1
2556,292566.7174,5631297.702800001,7.945678,0
2557,293466.7174,5628047.702800001,20.884449,1
2558,292516.7174,5631297.702800001,8.857755,0
2559,293616.7174,5628047.702800001,90.026271,1
2560,293566.7174,5628047.702800001,34.048058,1
2561,293716.7174,5628047.702800001,35.377993,1
2562,292766.7174,5631297.702800001,6.346361,0
2563,293666.7174,5628047.702800001,52.43596,1
2564,293016.7174,5628047.702800001,2.515636,1
2565,292866.7174,5631297.702800001,13.505107,0
2566,292966.7174,5628047.702800001,13.956904,1
2567,292816.7174,5631297.702800001,10.959775,0
2568,292216.7174,5635347.702800001,2.29292,0
2569,293116.7174,5628047.702800001,0.388163,1
2570,293066.7174,5628047.702800001,1.066918,1
2571,293216.7174,5628047.702800001,0.699966,1
2572,292366.7174,5631297.702800001,1.31933,0
2573,293366.7174,5627997.702800001,2.774412,1
2574,292466.7174,5631297.702800001,9.528026,0
2575,292416.7174,5631297.702800001,11.833673,0
2576,291816.7174,5635347.702800001,4.267673,0
2577,293466.7174,5627997.702800001,25.794818,1
2578,291766.7174,5635347.702800001,20.46659,0
2579,293416.7174,5627997.702800001,14.559299,1
2580,291916.7174,5635347.702800001,1.745674,0
2581,293566.7174,5627997.702800001,37.163968,1
2582,293516.7174,5627997.702800001,8.202332,1
2583,292016.7174,5635347.702800001,1.213275,0
2584,293666.7174,5627997.702800001,18.103674,1
2585,291966.7174,5635347.702800001,6.081222,0
2586,293616.7174,5627997.702800001,59.295629,1
2587,292116.7174,5635347.702800001,0.78269,0
2588,292966.7174,5627997.702800001,1.086008,1
2589,292066.7174,5635347.702800001,1.561137,0
2590,292916.7174,5627997.702800001,1.688404,1
2591,293016.7174,5627997.702800001,1.690525,1
2592,291516.7174,5635347.702800001,5.311259,0
2593,291116.7174,5623997.702800001,7.882045,0
2594,291616.7174,5635347.702800001,20.69567,0
2595,291066.7174,5623997.702800001,0.990558,0
2596,291566.7174,5635347.702800001,15.386532,0
2597,291716.7174,5635347.702800001,8.624433,0
2598,292566.7174,5627997.702800001,4.579476,1
2599,291166.7174,5623997.702800001,17.155538,0
2600,291666.7174,5635347.702800001,11.411572,0
2601,292516.7174,5627997.702800001,6.176672,1
2602,291016.7174,5635347.702800001,0.774205,0
2603,292666.7174,5627997.702800001,3.476499,1
2604,292616.7174,5627997.702800001,3.885874,1
2605,292716.7174,5627997.702800001,3.291963,1
2606,292866.7174,5627997.702800001,8.925631,1
2607,292816.7174,5627997.702800001,1.508109,1
2608,292166.7174,5627997.702800001,7.122687,1
2609,292266.7174,5627997.702800001,30.730641,1
2610,292216.7174,5627997.702800001,10.597065,1
2611,292366.7174,5627997.702800001,1.175095,1
2612,292316.7174,5627997.702800001,24.407613,1
2613,292466.7174,5627997.702800001,0.676634,1
2614,292416.7174,5627997.702800001,2.220802,1
2615,291366.7174,5627997.702800001,11.229156,0
2616,291316.7174,5627997.702800001,7.614785,0
2617,291466.7174,5627997.702800001,6.047285,0
2618,291416.7174,5627997.702800001,4.723712,0
2619,291116.7174,5623947.702800001,6.505444,0
2620,291066.7174,5623947.702800001,4.842494,0
2621,291166.7174,5627997.702800001,8.868361,0
2622,291116.7174,5627997.702800001,3.332264,0
2623,291266.7174,5627997.702800001,3.30681,0
2624,291216.7174,5627997.702800001,7.421764,0
2625,290566.7174,5627997.702800001,1.052071,0
2626,290516.7174,5627997.702800001,0.506945,0
2627,290616.7174,5627997.702800001,4.008898,0
2628,292016.7174,5635297.702800001,0.778447,0
2629,292116.7174,5635297.702800001,1.805065,0
2630,290816.7174,5627997.702800001,2.871983,0
2631,292166.7174,5635297.702800001,7.349646,0
2632,292166.7174,5627847.702800001,1.974753,1
2633,291516.7174,5635297.702800001,3.673762,0
2634,292316.7174,5627847.702800001,1.77749,1
2635,291466.7174,5635297.702800001,4.79583,0
2636,292266.7174,5627847.702800001,0.625727,1
2637,291616.7174,5635297.702800001,2.666235,0
2638,292416.7174,5627847.702800001,3.255904,1
2639,291566.7174,5635297.702800001,9.426213,0
2640,292366.7174,5627847.702800001,7.264802,1
2641,291716.7174,5635297.702800001,0.470886,0
2642,292516.7174,5627847.702800001,1.20479,1
2643,295166.7174,5631297.702800001,0.392405,0
2644,292466.7174,5627847.702800001,7.283892,1
2645,291766.7174,5635297.702800001,0.417859,0
2646,295216.7174,5631297.702800001,0.422101,0
2647,294566.7174,5631297.702800001,0.549367,0
2648,291866.7174,5627847.702800001,7.608422,0
2649,294516.7174,5631297.702800001,1.656587,0
2650,292016.7174,5627847.702800001,4.927339,0
2651,291966.7174,5627847.702800001,0.549367,0
2652,292116.7174,5627847.702800001,6.505444,1
2653,291266.7174,5635297.702800001,1.253576,0
2654,292066.7174,5627847.702800001,25.964507,1
2655,291416.7174,5635297.702800001,0.977832,0
2656,291016.7174,5635297.702800001,1.111462,0
2657,291316.7174,5627847.702800001,1.344784,0
2658,290566.7174,5635297.702800001,0.108177,0
2659,292966.7174,5631297.702800001,6.868154,0
2660,292916.7174,5631297.702800001,7.731446,0
2661,292366.7174,5635047.702800001,0.636333,0
2662,293066.7174,5631297.702800001,0.901472,0
2663,292316.7174,5635047.702800001,1.429628,0
2664,293016.7174,5631297.702800001,5.616699,0
2665,293166.7174,5631297.702800001,6.200004,0
2666,293116.7174,5631297.702800001,10.064667,0
2667,295516.7174,5627897.702800001,7.582968,1
2668,293216.7174,5631297.702800001,5.784267,0
2669,295166.7174,5627897.702800001,29.788869,0
2670,295116.7174,5627897.702800001,41.934345,0
2671,295266.7174,5627897.702800001,1.862335,0
2672,295216.7174,5627897.702800001,52.677767,0
2673,295366.7174,5627897.702800001,27.296564,1
2674,295466.7174,5627897.702800001,11.316122,1
2675,295416.7174,5627897.702800001,18.894848,1
2676,295416.7174,5627847.702800001,2.848651,1
2677,295366.7174,5627847.702800001,25.383323,1
2678,295516.7174,5627847.702800001,5.811841,1
2679,291166.7174,5635047.702800001,2.698052,0
2680,290966.7174,5623797.702800001,1.009648,0
2681,291116.7174,5635047.702800001,5.483069,0
2682,295016.7174,5627847.702800001,42.914297,0
2683,294966.7174,5627847.702800001,25.756638,0
2684,295116.7174,5627847.702800001,44.460586,0
2685,295066.7174,5627847.702800001,20.16115,0
2686,294916.7174,5631197.702800001,0.827233,0
2687,295216.7174,5627847.702800001,56.012151,0
2688,295166.7174,5627847.702800001,26.456605,0
2689,295166.7174,5631197.702800001,4.94855,0
2690,295266.7174,5627847.702800001,25.790576,0
2691,295116.7174,5631197.702800001,1.363874,0
2692,294716.7174,5627847.702800001,39.123874,0
2693,294566.7174,5631197.702800001,0.301198,0
2694,294666.7174,5627847.702800001,9.9374,1
2695,294816.7174,5627847.702800001,50.191825,0
2696,294766.7174,5627847.702800001,42.776425,0
2697,290466.7174,5635047.702800001,3.262267,0
2698,294916.7174,5627847.702800001,72.071075,0
2699,294866.7174,5627847.702800001,51.699935,0
2700,294216.7174,5627847.702800001,18.336996,1
2701,294866.7174,5631197.702800001,0.789053,0
2702,294166.7174,5627847.702800001,58.0166,1
2703,294316.7174,5627847.702800001,44.093634,1
2704,294266.7174,5627847.702800001,35.880697,1
2705,294416.7174,5627847.702800001,30.840939,1
2706,294366.7174,5627847.702800001,22.914351,1
2707,294466.7174,5627847.702800001,26.636899,1
2708,293816.7174,5627847.702800001,29.576757,0
2709,293766.7174,5627847.702800001,6.583925,0
2710,293916.7174,5627847.702800001,0.695724,0
2711,293866.7174,5627847.702800001,12.302438,0
2712,294016.7174,5627847.702800001,18.782429,1
2713,293966.7174,5627847.702800001,15.76621,0
2714,294116.7174,5627847.702800001,57.233911,1
2715,294066.7174,5627847.702800001,18.394266,1
2716,293416.7174,5627847.702800001,10.26193,1
2717,293366.7174,5627847.702800001,53.384096,1
2718,293516.7174,5627847.702800001,25.175454,1
2719,293466.7174,5627847.702800001,32.374501,1
2720,293616.7174,5627847.702800001,6.808763,1
2721,293566.7174,5627847.702800001,10.143148,1
2722,293716.7174,5627847.702800001,30.543983,0
2723,293666.7174,5627847.702800001,17.195839,1
2724,292316.7174,5634997.702800001,14.156288,0
2725,293316.7174,5627847.702800001,62.721222,1
2726,292266.7174,5634997.702800001,7.964768,0
2727,293266.7174,5627847.702800001,6.895729,1
2728,292616.7174,5627847.702800001,12.66939,1
2729,292566.7174,5627847.702800001,4.855221,1
2730,292716.7174,5627847.702800001,6.308181,1
2731,292666.7174,5627847.702800001,4.568871,1
2732,291866.7174,5627897.702800001,17.087662,0
2733,291816.7174,5627897.702800001,0.504824,0
2734,291266.7174,5627897.702800001,2.717142,0
2735,291366.7174,5627897.702800001,5.309138,0
2736,291316.7174,5627897.702800001,6.113039,0
2737,291116.7174,5634997.702800001,0.666029,0
2738,291416.7174,5627897.702800001,3.323779,0
2739,291166.7174,5634997.702800001,3.132879,0
2740,290516.7174,5634997.702800001,5.372772,0
2741,290466.7174,5634997.702800001,23.936726,0
2742,290566.7174,5627897.702800001,0.551489,0
2743,290616.7174,5627897.702800001,1.974753,0
2744,290416.7174,5634997.702800001,21.160193,0
2745,291016.7174,5623847.702800001,2.687446,0
2746,291066.7174,5623847.702800001,1.798701,0
2747,295266.7174,5627947.702800001,14.750199,1
2748,295216.7174,5627947.702800001,2.263224,0
2749,295366.7174,5627947.702800001,66.02167,1
2750,295316.7174,5627947.702800001,54.465862,1
2751,295466.7174,5627947.702800001,32.474194,1
2752,292216.7174,5635147.702800001,3.258025,0
2753,295416.7174,5627947.702800001,30.832455,1
2754,295516.7174,5627947.702800001,1.976874,1
2755,294866.7174,5627947.702800001,4.645231,0
2756,294816.7174,5627947.702800001,3.977081,0
2757,294966.7174,5627947.702800001,43.6079,0
2758,294916.7174,5627947.702800001,40.45381,0
2759,295066.7174,5627947.702800001,29.797353,0
2760,295016.7174,5627947.702800001,66.055607,0
2761,295166.7174,5627947.702800001,41.807078,0
2762,295116.7174,5627947.702800001,52.542016,0
2763,294466.7174,5627947.702800001,21.883491,1
2764,294416.7174,5627947.702800001,51.50055,1
